"169","Computers/Tablets & Networking","Drives, Storage & Blank Media","Floppy, Zip & Jaz Drives",,,,,"169","165"
"158830","Computers/Tablets & Networking","Drives, Storage & Blank Media","Hard Drives (HDD, SSD & NAS)",,,,,"158830","165"
"131553","Computers/Tablets & Networking","Drives, Storage & Blank Media","Hard Drives (HDD, SSD & NAS)","External Hard Disk Drives",,,,"131553","158830"
"56083","Computers/Tablets & Networking","Drives, Storage & Blank Media","Hard Drives (HDD, SSD & NAS)","Internal Hard Disk Drives",,,,"56083","158830"
"106273","Computers/Tablets & Networking","Drives, Storage & Blank Media","Hard Drives (HDD, SSD & NAS)","Home Network Storage (NAS)",,,,"106273","158830"
"175669","Computers/Tablets & Networking","Drives, Storage & Blank Media","Hard Drives (HDD, SSD & NAS)","Solid State Drives",,,,"175669","158830"
"175670","Computers/Tablets & Networking","Drives, Storage & Blank Media","Hard Drives (HDD, SSD & NAS)","Other",,,,"175670","158830"
"175671","Computers/Tablets & Networking","Drives, Storage & Blank Media","Hard Drive Duplicators",,,,,"175671","165"
"39976","Computers/Tablets & Networking","Drives, Storage & Blank Media","Tape & Data Cartridge Drives",,,,,"39976","165"
"51071","Computers/Tablets & Networking","Drives, Storage & Blank Media","USB Flash Drives",,,,,"51071","165"
"167","Computers/Tablets & Networking","Drives, Storage & Blank Media","Other",,,,,"167","165"
"80133","Computers/Tablets & Networking","Drives, Storage & Blank Media","Blank Media & Accessories",,,,,"80133","165"
"80135","Computers/Tablets & Networking","Drives, Storage & Blank Media","Blank Media & Accessories","CD, DVD & Blu-ray Discs",,,,"80135","80133"
"80136","Computers/Tablets & Networking","Drives, Storage & Blank Media","Blank Media & Accessories","Floppy, Zip & Jaz Disks",,,,"80136","80133"
"73329","Computers/Tablets & Networking","Drives, Storage & Blank Media","Blank Media & Accessories","Tapes & Data Cartridges",,,,"73329","80133"
"175664","Computers/Tablets & Networking","Drives, Storage & Blank Media","Blank Media & Accessories","Disc Repair & Disc Cleaning",,,,"175664","80133"
"175665","Computers/Tablets & Networking","Drives, Storage & Blank Media","Blank Media & Accessories","Drive Head & Lens Cleaning",,,,"175665","80133"
"175666","Computers/Tablets & Networking","Drives, Storage & Blank Media","Blank Media & Accessories","Media Cases, Sleeves & Wallets",,,,"175666","80133"
"11161","Computers/Tablets & Networking","Drives, Storage & Blank Media","Blank Media & Accessories","Other",,,,"11161","80133"
"175698","Computers/Tablets & Networking","Enterprise Networking, Servers",,,,,,"175698","58058"
"80225","Computers/Tablets & Networking","Enterprise Networking, Servers","CSUs/DSUs",,,,,"80225","175698"
"86720","Computers/Tablets & Networking","Enterprise Networking, Servers","Directional Antennas",,,,,"86720","175698"
"175699","Computers/Tablets & Networking","Enterprise Networking, Servers","Enterprise Routers",,,,,"175699","175698"
"175821","Computers/Tablets & Networking","Enterprise Networking, Servers","Enterprise Router Components",,,,,"175821","175698"
"67292","Computers/Tablets & Networking","Enterprise Networking, Servers","Enterprise Router Components","Router Memory",,,,"67292","175821"
"67286","Computers/Tablets & Networking","Enterprise Networking, Servers","Enterprise Router Components","Router Modules/Cards/Adapters",,,,"67286","175821"
"67287","Computers/Tablets & Networking","Enterprise Networking, Servers","Enterprise Router Components","Router Power Supplies",,,,"67287","175821"
"175704","Computers/Tablets & Networking","Enterprise Networking, Servers","Enterprise Router Components","Other",,,,"175704","175821"
"51168","Computers/Tablets & Networking","Enterprise Networking, Servers","Firewall & VPN Devices",,,,,"51168","175698"
"51167","Computers/Tablets & Networking","Enterprise Networking, Servers","Load Balancers",,,,,"51167","175698"
"51176","Computers/Tablets & Networking","Enterprise Networking, Servers","Network Storage Disk Arrays",,,,,"51176","175698"
"64069","Computers/Tablets & Networking","Enterprise Networking, Servers","Network Storage Disk Arrays","NAS Disk Arrays",,,,"64069","51176"
"58317","Computers/Tablets & Networking","Enterprise Networking, Servers","Network Storage Disk Arrays","SAN Disk Arrays",,,,"58317","51176"
"58322","Computers/Tablets & Networking","Enterprise Networking, Servers","Network Storage Disk Arrays","Disk Array Components",,,,"58322","51176"
"11209","Computers/Tablets & Networking","Enterprise Networking, Servers","Network Storage Disk Arrays","Other",,,,"11209","51176"
"51197","Computers/Tablets & Networking","Enterprise Networking, Servers","Racks, Chassis & Patch Panels",,,,,"51197","175698"
"44992","Computers/Tablets & Networking","Enterprise Networking, Servers","Racks, Chassis & Patch Panels","Patch Panels",,,,"44992","51197"
"51199","Computers/Tablets & Networking","Enterprise Networking, Servers","Racks, Chassis & Patch Panels","Rackmount Cabinets & Frames",,,,"51199","51197"
"64061","Computers/Tablets & Networking","Enterprise Networking, Servers","Racks, Chassis & Patch Panels","Rackmount Cases & Chassis",,,,"64061","51197"
"80216","Computers/Tablets & Networking","Enterprise Networking, Servers","Racks, Chassis & Patch Panels","Other",,,,"80216","51197"
"175700","Computers/Tablets & Networking","Enterprise Networking, Servers","Servers, Clients & Terminals",,,,,"175700","175698"
"11211","Computers/Tablets & Networking","Enterprise Networking, Servers","Servers, Clients & Terminals","Servers",,,,"11211","175700"
"64052","Computers/Tablets & Networking","Enterprise Networking, Servers","Servers, Clients & Terminals","Print Servers",,,,"64052","175700"
"175701","Computers/Tablets & Networking","Enterprise Networking, Servers","Servers, Clients & Terminals","Terminal Servers",,,,"175701","175700"
"175702","Computers/Tablets & Networking","Enterprise Networking, Servers","Servers, Clients & Terminals","Thin Clients",,,,"175702","175700"
"175703","Computers/Tablets & Networking","Enterprise Networking, Servers","Servers, Clients & Terminals","Other",,,,"175703","175700"
"51240","Computers/Tablets & Networking","Enterprise Networking, Servers","Server Components",,,,,"51240","175698"
"56091","Computers/Tablets & Networking","Enterprise Networking, Servers","Server Components","Disk Controllers, RAID Cards",,,,"56091","51240"
"71509","Computers/Tablets & Networking","Enterprise Networking, Servers","Server Components","Server Boards",,,,"71509","51240"
"56088","Computers/Tablets & Networking","Enterprise Networking, Servers","Server Components","Server CPUs, Processors",,,,"56088","51240"
"168074","Computers/Tablets & Networking","Enterprise Networking, Servers","Server Components","Server Fans & Cooling Systems",,,,"168074","51240"
"11210","Computers/Tablets & Networking","Enterprise Networking, Servers","Server Components","Server Memory (RAM)",,,,"11210","51240"
"56090","Computers/Tablets & Networking","Enterprise Networking, Servers","Server Components","Server Power Supplies",,,,"56090","51240"
"56092","Computers/Tablets & Networking","Enterprise Networking, Servers","Server Components","Other",,,,"56092","51240"
"175706","Computers/Tablets & Networking","Enterprise Networking, Servers","Switches & Hubs",,,,,"175706","175698"
"11180","Computers/Tablets & Networking","Enterprise Networking, Servers","Switches & Hubs","Network Hubs",,,,"11180","175706"
"51268","Computers/Tablets & Networking","Enterprise Networking, Servers","Switches & Hubs","Network Switches",,,,"51268","175706"
"58319","Computers/Tablets & Networking","Enterprise Networking, Servers","Switches & Hubs","Switch Modules",,,,"58319","175706"
"58320","Computers/Tablets & Networking","Enterprise Networking, Servers","Switches & Hubs","Switch Power Supplies",,,,"58320","175706"
"58321","Computers/Tablets & Networking","Enterprise Networking, Servers","Switches & Hubs","Other",,,,"58321","175706"
"61839","Computers/Tablets & Networking","Enterprise Networking, Servers","VoIP Business Phones, IP PBX",,,,,"61839","175698"
"11175","Computers/Tablets & Networking","Enterprise Networking, Servers","Other",,,,,"11175","175698"
"11176","Computers/Tablets & Networking","Home Networking & Connectivity",,,,,,"11176","58058"
"61816","Computers/Tablets & Networking","Home Networking & Connectivity","Boosters, Extenders & Antennas",,,,,"61816","11176"
"175710","Computers/Tablets & Networking","Home Networking & Connectivity","Mobile Broadband Devices",,,,,"175710","11176"
"58297","Computers/Tablets & Networking","Home Networking & Connectivity","Modems",,,,,"58297","11176"
"101270","Computers/Tablets & Networking","Home Networking & Connectivity","Modem-Router Combos",,,,,"101270","11176"
"67262","Computers/Tablets & Networking","Home Networking & Connectivity","Powerline Networking",,,,,"67262","11176"
"44999","Computers/Tablets & Networking","Home Networking & Connectivity","USB Bluetooth Adapters/Dongles",,,,,"44999","11176"
"45002","Computers/Tablets & Networking","Home Networking & Connectivity","USB Wi-Fi Adapters/Dongles",,,,,"45002","11176"
"61840","Computers/Tablets & Networking","Home Networking & Connectivity","VoIP Home Phones",,,,,"61840","11176"
"99269","Computers/Tablets & Networking","Home Networking & Connectivity","VoIP Phone Adapters",,,,,"99269","11176"
"11183","Computers/Tablets & Networking","Home Networking & Connectivity","Wired Routers",,,,,"11183","11176"
"175709","Computers/Tablets & Networking","Home Networking & Connectivity","Wireless Access Points",,,,,"175709","11176"
"44995","Computers/Tablets & Networking","Home Networking & Connectivity","Wireless Routers",,,,,"44995","11176"
"44996","Computers/Tablets & Networking","Home Networking & Connectivity","Other",,,,,"44996","11176"
"3676","Computers/Tablets & Networking","Keyboards, Mice & Pointing",,,,,,"3676","58058"
"3680","Computers/Tablets & Networking","Keyboards, Mice & Pointing","Graphics Tablets/Boards & Pens",,,,,"3680","3676"
"33963","Computers/Tablets & Networking","Keyboards, Mice & Pointing","Keyboards & Keypads",,,,,"33963","3676"
"47779","Computers/Tablets & Networking","Keyboards, Mice & Pointing","Keyboard & Mouse Bundles",,,,,"47779","3676"
"23160","Computers/Tablets & Networking","Keyboards, Mice & Pointing","Mice, Trackballs & Touchpads",,,,,"23160","3676"
"51086","Computers/Tablets & Networking","Keyboards, Mice & Pointing","Remote Controls & Pointers",,,,,"51086","3676"
"170","Computers/Tablets & Networking","Keyboards, Mice & Pointing","Other",,,,,"170","3676"
"162497","Computers/Tablets & Networking","Monitors, Projectors & Accs",,,,,,"162497","58058"
"80053","Computers/Tablets & Networking","Monitors, Projectors & Accs","Monitors",,,,,"80053","162497"
"25321","Computers/Tablets & Networking","Monitors, Projectors & Accs","Projectors",,,,,"25321","162497"
"51052","Computers/Tablets & Networking","Monitors, Projectors & Accs","Monitor Mounts & Stands",,,,,"51052","162497"
"158845","Computers/Tablets & Networking","Monitors, Projectors & Accs","Monitor Power Supplies",,,,,"158845","162497"
"168068","Computers/Tablets & Networking","Monitors, Projectors & Accs","Monitor Replacement Parts",,,,,"168068","162497"
"99231","Computers/Tablets & Networking","Monitors, Projectors & Accs","Projector Parts & Accessories",,,,,"99231","162497"
"175688","Computers/Tablets & Networking","Monitors, Projectors & Accs","Other",,,,,"175688","162497"
"86722","Computers/Tablets & Networking","Power Protection, Distribution",,,,,,"86722","58058"
"86723","Computers/Tablets & Networking","Power Protection, Distribution","Power Distribution Units",,,,,"86723","86722"
"175687","Computers/Tablets & Networking","Power Protection, Distribution","Power Inverters",,,,,"175687","86722"
"96907","Computers/Tablets & Networking","Power Protection, Distribution","Surge Protectors, Power Strips",,,,,"96907","86722"
"99265","Computers/Tablets & Networking","Power Protection, Distribution","Uninterruptible Power Supplies",,,,,"99265","86722"
"48479","Computers/Tablets & Networking","Power Protection, Distribution","UPS Batteries & Components",,,,,"48479","86722"
"20315","Computers/Tablets & Networking","Power Protection, Distribution","Other",,,,,"20315","86722"
"171961","Computers/Tablets & Networking","Printers, Scanners & Supplies",,,,,,"171961","58058"
"1245","Computers/Tablets & Networking","Printers, Scanners & Supplies","Printers",,,,,"1245","171961"
"11205","Computers/Tablets & Networking","Printers, Scanners & Supplies","Scanners",,,,,"11205","171961"
"11195","Computers/Tablets & Networking","Printers, Scanners & Supplies","Ink, Toner & Paper",,,,,"11195","171961"
"156545","Computers/Tablets & Networking","Printers, Scanners & Supplies","Ink, Toner & Paper","Empty Ink Cartridges",,,,"156545","11195"
"16191","Computers/Tablets & Networking","Printers, Scanners & Supplies","Ink, Toner & Paper","Ink Cartridges",,,,"16191","11195"
"99319","Computers/Tablets & Networking","Printers, Scanners & Supplies","Ink, Toner & Paper","Ink Refills & Kits",,,,"99319","11195"
"11202","Computers/Tablets & Networking","Printers, Scanners & Supplies","Ink, Toner & Paper","Ink Ribbons",,,,"11202","11195"
"86728","Computers/Tablets & Networking","Printers, Scanners & Supplies","Ink, Toner & Paper","Printer Paper",,,,"86728","11195"
"73452","Computers/Tablets & Networking","Printers, Scanners & Supplies","Ink, Toner & Paper","Printer Photo Paper",,,,"73452","11195"
"16204","Computers/Tablets & Networking","Printers, Scanners & Supplies","Ink, Toner & Paper","Toner Cartridges",,,,"16204","11195"
"175682","Computers/Tablets & Networking","Printers, Scanners & Supplies","Ink, Toner & Paper","Toner Refills & Kits",,,,"175682","11195"
"175705","Computers/Tablets & Networking","Printers, Scanners & Supplies","Ink, Toner & Paper","Other",,,,"175705","11195"
"175684","Computers/Tablets & Networking","Printers, Scanners & Supplies","Parts & Accessories",,,,,"175684","171961"
"175685","Computers/Tablets & Networking","Printers, Scanners & Supplies","Parts & Accessories","Cleaning & Repair Kits",,,,"175685","175684"
"11197","Computers/Tablets & Networking","Printers, Scanners & Supplies","Parts & Accessories","Feeders & Trays",,,,"11197","175684"
"175686","Computers/Tablets & Networking","Printers, Scanners & Supplies","Parts & Accessories","Fusers",,,,"175686","175684"
"51288","Computers/Tablets & Networking","Printers, Scanners & Supplies","Parts & Accessories","Laser Drums",,,,"51288","175684"
"101356","Computers/Tablets & Networking","Printers, Scanners & Supplies","Parts & Accessories","Power Supplies",,,,"101356","175684"
"51328","Computers/Tablets & Networking","Printers, Scanners & Supplies","Parts & Accessories","Print Heads",,,,"51328","175684"
"16211","Computers/Tablets & Networking","Printers, Scanners & Supplies","Parts & Accessories","Printer Memory",,,,"16211","175684"
"170601","Computers/Tablets & Networking","Printers, Scanners & Supplies","Parts & Accessories","Scanner Parts",,,,"170601","175684"
"170599","Computers/Tablets & Networking","Printers, Scanners & Supplies","Parts & Accessories","Other",,,,"170599","175684"
"18793","Computers/Tablets & Networking","Software",,,,,,"18793","58058"
"175689","Computers/Tablets & Networking","Software","Antivirus & Security",,,,,"175689","18793"
"158911","Computers/Tablets & Networking","Software","Drivers & Utilities",,,,,"158911","18793"
"3783","Computers/Tablets & Networking","Software","Education, Language, Reference",,,,,"3783","18793"
"80015","Computers/Tablets & Networking","Software","Hobbies & Leisure",,,,,"80015","18793"
"41859","Computers/Tablets & Networking","Software","Image, Video & Audio",,,,,"41859","18793"
"3768","Computers/Tablets & Networking","Software","Office & Business",,,,,"3768","18793"
"11226","Computers/Tablets & Networking","Software","Operating Systems",,,,,"11226","18793"
"158906","Computers/Tablets & Networking","Software","Personal Finance, Tax & Legal",,,,,"158906","18793"
"80356","Computers/Tablets & Networking","Software","Servers, Development & DBMS",,,,,"80356","18793"
"185","Computers/Tablets & Networking","Software","Web & Desktop Publishing",,,,,"185","18793"
"182","Computers/Tablets & Networking","Software","Other",,,,,"182","18793"
"3516","Computers/Tablets & Networking","Manuals & Resources",,,,,,"3516","58058"
"11189","Computers/Tablets & Networking","Vintage Computing",,,,,,"11189","58058"
"162075","Computers/Tablets & Networking","Vintage Computing","Vintage Computers & Mainframes",,,,,"162075","11189"
"175690","Computers/Tablets & Networking","Vintage Computing","Vintage Parts & Accessories",,,,,"175690","11189"
"14906","Computers/Tablets & Networking","Vintage Computing","Vintage Manuals & Merchandise",,,,,"14906","11189"
